text,label,category
"Subject: Update on Your Application - DoorDash

Dear Candidate,

Thank you for taking the time to apply for the Frontend Developer position at DoorDash and for your interest in joining our team.

After careful consideration, we have decided to move forward with other candidates whose experience more closely matches our current needs.

We encourage you to apply for future openings that match your skills. We wish you the best in your job search.

Sincerely,
DoorDash Recruiting Team",2,rejection
"Subject: Phone Screen Request - UI Designer at Shopify

Hello Candidate,

I hope this email finds you well! I'm Ryan from Shopify's recruiting team.

We reviewed your application for UI Designer and would love to schedule a brief phone conversation to learn more about your experience.

Are you available for a 20-minute call this week? Let me know what works best.

Talk soon,
Ryan",1,interview
"Subject: Phone Screen Request - iOS Developer at Salesforce

Hello Candidate,

I hope this email finds you well! I'm Chris from Salesforce's recruiting team.

We reviewed your application for iOS Developer and would love to schedule a brief phone conversation to learn more about your experience.

Are you available for a 20-minute call this week? Let me know what works best.

Talk soon,
Chris",1,interview
"Subject: Application Status - Business Analyst at Instacart

Dear Candidate,

We wanted to follow up regarding your application for Business Analyst at Instacart.

After reviewing your qualifications alongside our current openings, we regret to inform you that we will not be proceeding with your application. This was a highly competitive process, and the decision was not easy.

Please don't be discouraged - we encourage you to apply again in the future.

Thank you,
Instacart Talent Team",2,rejection
"Subject: Thank you for applying to MongoDB

Hi Candidate,

Thank you for your interest in MongoDB and for applying to the UX Designer position.

We have carefully reviewed your application and, unfortunately, have decided not to move forward at this time. We received many qualified applicants for this role and the competition was intense.

We appreciate your time and wish you success in your career.

Best,
Nicole
MongoDB HR",2,rejection
"Subject: Application submitted successfully - Lyft

Hello Candidate,

Your application for Security Engineer at Lyft has been received!

Here's what to expect:
1. Resume review by our talent team
2. Initial screening if qualified
3. Interview process (typically 3-4 rounds)

We'll keep you updated on your status.

Thanks,
Lyft Careers",0,applied
"Subject: Schedule Your Interview - Kubernetes

Hi Candidate,

We're excited to invite you to the next stage of our interview process for Business Analyst!

Interview Details:
- Type: Video call (Google Meet/Zoom)
- Duration: 60 minutes
- Focus: Technical discussion + behavioral questions

Please reply with 3 time slots that work for you this week.

Cheers,
Divya
Kubernetes",1,interview
"Subject: Flight booking confirmation - IndiGo

Dear Candidate,

Your flight booking is confirmed!

PNR: ABC123
Flight: 6E-1234
Route: DEL → BLR
Date: February 03, 2026

Web check-in opens 48 hours before departure.

IndiGo Airlines",3,not_job
"Subject: Transaction Alert - ICICI Bank

Dear Candidate,

A transaction of Rs. 1,299 has been debited from your account XXXX5678 at SWIGGY.

Available Balance: Rs. 23,456.78
Date: February 06, 2026

If not done by you, call 1800-XXX-XXXX immediately.

ICICI Bank",3,not_job
"Subject: Thank you for your interest in CodeCraft

Dear Candidate,

We appreciate your interest in joining CodeCraft as a DevOps Engineer. 

Your application has been forwarded to the hiring team for review. If your background is a match, you can expect to hear from us within the next two weeks.

Best of luck,
Amanda
Recruiting Team, CodeCraft",0,applied
"Subject: Phone Screen Request - Data Engineer at Snowflake

Hello Candidate,

I hope this email finds you well! I'm Rachel from Snowflake's recruiting team.

We reviewed your application for Data Engineer and would love to schedule a brief phone conversation to learn more about your experience.

Are you available for a 20-minute call this week? Let me know what works best.

Talk soon,
Rachel",1,interview
"Subject: Weekly Tech News Digest

Hi Candidate,

Here's your weekly roundup of the top tech stories:

1. Apple announces new product launch
2. Google updates search algorithm
3. Microsoft's AI breakthrough

Click here to read more...

Unsubscribe | Update Preferences
TechNews Weekly",3,not_job
"Subject: Next Steps - Tech Mahindra Staff Software Engineer Interview

Dear Candidate,

Congratulations! After reviewing your application for Staff Software Engineer, we'd like to move forward with the interview process.

The next step is a technical phone screen with one of our engineers. This will be a 45-minute call covering your background and a coding exercise.

Please use this link to schedule: [Calendly Link]

Best regards,
Chris
Tech Mahindra Talent Team",1,interview
"Subject: Thanks for applying! - PhonePe

Hello Candidate,

Thank you for your interest in the Frontend Developer position at PhonePe. We've received your application and wanted to confirm it's in our system.

We review every application carefully and will be in touch if we'd like to move forward.

Warm regards,
Chris
PhonePe HR Team",0,applied
"Subject: Thanks for applying! - PhonePe

Hello Candidate,

Thank you for your interest in the UX Designer position at PhonePe. We've received your application and wanted to confirm it's in our system.

We review every application carefully and will be in touch if we'd like to move forward.

Warm regards,
Jessica
PhonePe HR Team",0,applied
"Subject: Thank you for applying to Oracle

Hi Candidate,

Thank you for your interest in Oracle and for applying to the Platform Engineer position.

We have carefully reviewed your application and, unfortunately, have decided not to move forward at this time. We received many qualified applicants for this role and the competition was intense.

We appreciate your time and wish you success in your career.

Best,
Nicole
Oracle HR",2,rejection
"Subject: Zomato: Order delivered successfully

Hi Candidate,

Your order from Biryani House has been delivered!

How was your food? Rate your experience.

Order total: ₹450

Thanks for ordering with Zomato!",3,not_job
"Subject: Fastly - Application Update

Dear Candidate,

We appreciate your interest in joining Fastly as a Data Analyst.

After thorough review, we have decided to pursue other candidates for this position. While we were impressed by your background, we felt other applicants were a closer fit for our immediate needs.

We encourage you to check our careers page for future opportunities.

Warm regards,
Fastly Recruiting",2,rejection
"Subject: Application Status - Technical Program Manager at DevHub

Dear Candidate,

We wanted to follow up regarding your application for Technical Program Manager at DevHub.

After reviewing your qualifications alongside our current openings, we regret to inform you that we will not be proceeding with your application. This was a highly competitive process, and the decision was not easy.

Please don't be discouraged - we encourage you to apply again in the future.

Thank you,
DevHub Talent Team",2,rejection
"Subject: Application Status - Test Engineer at Coinbase

Dear Candidate,

We wanted to follow up regarding your application for Test Engineer at Coinbase.

After reviewing your qualifications alongside our current openings, we regret to inform you that we will not be proceeding with your application. This was a highly competitive process, and the decision was not easy.

Please don't be discouraged - we encourage you to apply again in the future.

Thank you,
Coinbase Talent Team",2,rejection
"Subject: We received your application for Senior Software Engineer

Hi Candidate,

Thanks for taking the time to apply for the Senior Software Engineer position at HCL!

We're excited to learn more about you. Our hiring team is reviewing applications and will reach out to qualified candidates soon.

In the meantime, feel free to check out our careers page for other opportunities.

Best,
The HCL Team",0,applied
"Subject: Your Twitter digest

Hi Candidate,

Here's what's happening on Twitter:

Top trends in India:
1. #TechNews - 50K tweets
2. #Cricket - 100K tweets

See what's trending

Twitter",3,not_job
"Subject: Phone Screen Request - Test Engineer at MongoDB

Hello Candidate,

I hope this email finds you well! I'm Amanda from MongoDB's recruiting team.

We reviewed your application for Test Engineer and would love to schedule a brief phone conversation to learn more about your experience.

Are you available for a 20-minute call this week? Let me know what works best.

Talk soon,
Amanda",1,interview
"Subject: Moving Forward - Technical Program Manager Application

Hi Candidate,

Great news! The hiring team at TCS was impressed with your profile and we'd like to move forward with your application for Technical Program Manager.

Next steps:
1. 30-min recruiter call
2. Technical assessment
3. Final round with the team

Let's schedule the recruiter call this week. What times work for you?

Thanks,
Emily",1,interview
"Subject: Interview Invitation - Mobile Developer at Netflix

Hi Candidate,

Great news! We'd like to invite you to interview for the Mobile Developer position at Netflix.

We were impressed by your background and would love to learn more about you. Please let us know your availability for a 30-minute phone screen this week.

Available times:
- Monday-Friday: 10am-4pm

Looking forward to speaking with you!

Best,
Rahul
Netflix Recruiting",1,interview
"Subject: Interview Invitation - Backend Developer at Infosys

Hello Candidate,

Great news! We'd like to invite you to interview for the Backend Developer position at Infosys.

We were impressed by your background and would love to learn more about you. Please let us know your availability for a 30-minute phone screen this week.

Available times:
- Monday-Friday: 10am-4pm

Looking forward to speaking with you!

Best,
Divya
Infosys Recruiting",1,interview
"Subject: Order Confirmation - Flipkart

Hi Candidate,

Thank you for your order! Here are the details:

Order ID: OD123456789
Item: Wireless Headphones
Amount: ₹2,499

Your order will be delivered by February 06, 2026.

Happy Shopping!
Flipkart",3,not_job
"Subject: Interview Invitation - iOS Developer at Oracle

Hi Candidate,

Great news! We'd like to invite you to interview for the iOS Developer position at Oracle.

We were impressed by your background and would love to learn more about you. Please let us know your availability for a 30-minute phone screen this week.

Available times:
- Monday-Friday: 10am-4pm

Looking forward to speaking with you!

Best,
Vikram
Oracle Recruiting",1,interview
"Subject: Regarding Your UX Designer Application

Hello Candidate,

Thanks for applying for the UX Designer position at Infosys. We enjoyed learning about your background.

After careful consideration, we've decided to move in a different direction for this role. This decision is not a reflection of your abilities - we simply found candidates whose experience was a closer match.

Best of luck with your job search!

Sincerely,
Rachel
Infosys",2,rejection
"Subject: Interview Invitation - Software Engineer at Airbnb

Hi Candidate,

Great news! We'd like to invite you to interview for the Software Engineer position at Airbnb.

We were impressed by your background and would love to learn more about you. Please let us know your availability for a 30-minute phone screen this week.

Available times:
- Monday-Friday: 10am-4pm

Looking forward to speaking with you!

Best,
Vikram
Airbnb Recruiting",1,interview
"Subject: Your Amazon order has shipped!

Hi Candidate,

Great news! Your order #123-4567890 has been shipped and is on its way.

Expected delivery: February 01, 2026
Tracking number: TRK123456789

Track your package at amazon.com/orders

Thank you for shopping with us!
Amazon Customer Service",3,not_job
"Subject: 🔥 50% OFF this weekend only!

Hi Candidate,

Don't miss out on our biggest sale of the year!

50% OFF on all electronics
Use code: MEGA50

Shop now before it's gone!

Terms apply. Valid until January 13, 2026.
MyStore.com",3,not_job
"Subject: Your OTP for login

Your one-time password is: 847293

This OTP is valid for 10 minutes. Do not share with anyone.

If you didn't request this, please ignore.

SecureBank",3,not_job
"Subject: Transaction Alert - ICICI Bank

Dear Candidate,

A transaction of Rs. 1,299 has been debited from your account XXXX5678 at SWIGGY.

Available Balance: Rs. 23,456.78
Date: January 15, 2026

If not done by you, call 1800-XXX-XXXX immediately.

ICICI Bank",3,not_job
"Subject: 🔥 50% OFF this weekend only!

Hi Candidate,

Don't miss out on our biggest sale of the year!

50% OFF on all electronics
Use code: MEGA50

Shop now before it's gone!

Terms apply. Valid until January 13, 2026.
MyStore.com",3,not_job
"Subject: Zomato: Order delivered successfully

Hi Candidate,

Your order from Biryani House has been delivered!

How was your food? Rate your experience.

Order total: ₹450

Thanks for ordering with Zomato!",3,not_job
"Subject: Flight booking confirmation - IndiGo

Dear Candidate,

Your flight booking is confirmed!

PNR: ABC123
Flight: 6E-1234
Route: DEL → BLR
Date: January 28, 2026

Web check-in opens 48 hours before departure.

IndiGo Airlines",3,not_job
"Subject: Apple - Application Update

Hi Candidate,

We appreciate your interest in joining Apple as a DevSecOps Engineer.

After thorough review, we have decided to pursue other candidates for this position. While we were impressed by your background, we felt other applicants were a closer fit for our immediate needs.

We encourage you to check our careers page for future opportunities.

Warm regards,
Apple Recruiting",2,rejection
"Subject: Application Status - Site Reliability Engineer at Tesla

Dear Candidate,

We wanted to follow up regarding your application for Site Reliability Engineer at Tesla.

After reviewing your qualifications alongside our current openings, we regret to inform you that we will not be proceeding with your application. This was a highly competitive process, and the decision was not easy.

Please don't be discouraged - we encourage you to apply again in the future.

Thanks,
Tesla Talent Team",2,rejection
"Subject: Coding Challenge - FutureSoft Full Stack Developer

Hi Candidate,

Thank you for your interest in the Full Stack Developer position at FutureSoft!

As the next step in our hiring process, we'd like to invite you to complete a take-home coding challenge. 

Details:
- Duration: 2-3 hours
- Deadline: 5 days from today
- Language: Your choice

Please find the challenge at: [HackerRank Link]

Good luck!
FutureSoft Engineering Team",1,interview
"Subject: We received your application for Backend Developer

Hi Candidate,

Thanks for taking the time to apply for the Backend Developer position at Robinhood!

We're excited to learn more about you. Our hiring team is reviewing applications and will reach out to qualified candidates soon.

In the meantime, feel free to check out our careers page for other opportunities.

Best,
The Robinhood Team",0,applied
"Subject: Thank you for applying to Docker

Hi Candidate,

Thank you for applying to the Backend Developer position at Docker! We have received your application and our team is currently reviewing it.

We appreciate your interest in joining our team. If your qualifications match our requirements, a member of our recruiting team will reach out to discuss next steps.

Best regards,
The Docker Talent Team",0,applied
"Subject: Interview Confirmation - Square

Dear Candidate,

This is to confirm your interview for the Backend Developer position at Square.

Date: Wednesday, February 11
Time: 2:00 PM - 3:00 PM
Location: Video Call (link will be sent separately)
Interviewer: Engineering Team

Please let us know if you need to reschedule.

Best,
Rahul
Square",1,interview
"Subject: Thank you for applying to Netflix

Hi Candidate,

Thank you for your interest in Netflix and for applying to the Principal Engineer position.

We have carefully reviewed your application and, unfortunately, have decided not to move forward at this time. We received many qualified applicants for this role and the competition was intense.

We appreciate your time and wish you success in your career.

Best,
Michael
Netflix HR",2,rejection
"Subject: Your OTP for login

Your one-time password is: 847293

This OTP is valid for 10 minutes. Do not share with anyone.

If you didn't request this, please ignore.

SecureBank",3,not_job
"Subject: Next Steps - Spotify Full Stack Developer Interview

Dear Candidate,

Congratulations! After reviewing your application for Full Stack Developer, we'd like to move forward with the interview process.

The next step is a technical phone screen with one of our engineers. This will be a 45-minute call covering your background and a coding exercise.

Please use this link to schedule: [Calendly Link]

Best,
Jessica
Spotify Talent Team",1,interview
"Subject: Uber - Application Update

Hi Candidate,

We appreciate your interest in joining Uber as a Infrastructure Engineer.

After thorough review, we have decided to pursue other candidates for this position. While we were impressed by your background, we felt other applicants were a closer fit for our immediate needs.

We encourage you to check our careers page for future opportunities.

Warm regards,
Uber Recruiting",2,rejection
"Subject: Your Application to HCL

Hi Candidate,

Thank you for your interest in the Data Analyst role at HCL. We appreciate the time you invested in applying.

Unfortunately, we will not be moving forward with your application at this time. While your background is impressive, we've decided to pursue candidates with different experience for this particular role.

We wish you all the best in your career journey.

Best regards,
Amanda
HCL",2,rejection
"Subject: Application submitted successfully - Amazon

Hello Candidate,

Your application for Staff Software Engineer at Amazon has been received!

Here's what to expect:
1. Resume review by our talent team
2. Initial screening if qualified
3. Interview process (typically 3-4 rounds)

We'll keep you updated on your status.

Thanks,
Amazon Careers",0,applied
"Subject: Your Uber ride receipt

Thanks for riding with Uber!

Trip Total: ₹245

From: MG Road
To: Koramangala

Rate your driver to improve your experience.

Uber",3,not_job
"Subject: Your Swiggy order is confirmed!

Hi Candidate,

Your order from Domino's Pizza has been confirmed!

Order ID: SW123456
Items: Margherita Pizza, Garlic Bread
Total: ₹599

Estimated delivery: 35-40 mins

Track your order in the Swiggy app.

Enjoy your meal!
Swiggy",3,not_job
"Subject: Moving Forward - Technical Lead Application

Hi Candidate,

Great news! The hiring team at Confluent was impressed with your profile and we'd like to move forward with your application for Technical Lead.

Next steps:
1. 30-min recruiter call
2. Technical assessment
3. Final round with the team

Let's schedule the recruiter call this week. What times work for you?

Thanks,
Emily",1,interview
"Subject: Thank you for applying to Airbnb

Hi Candidate,

Thank you for applying to the Automation Engineer position at Airbnb! We have received your application and our team is currently reviewing it.

We appreciate your interest in joining our team. If your qualifications match our requirements, a member of our recruiting team will reach out to discuss next steps.

Best regards,
The Airbnb Talent Team",0,applied
"Subject: Flight booking confirmation - IndiGo

Dear Candidate,

Your flight booking is confirmed!

PNR: ABC123
Flight: 6E-1234
Route: DEL → BLR
Date: January 18, 2026

Web check-in opens 48 hours before departure.

IndiGo Airlines",3,not_job
"Subject: Your Application to Slack

Hello Candidate,

Thank you for your interest in the Software Architect role at Slack. We appreciate the time you invested in applying.

Unfortunately, we will not be moving forward with your application at this time. While your background is impressive, we've decided to pursue candidates with different experience for this particular role.

We wish you all the best in your career journey.

Best regards,
Rachel
Slack",2,rejection
"Subject: Application Status - Automation Engineer at Kubernetes

Dear Candidate,

We wanted to follow up regarding your application for Automation Engineer at Kubernetes.

After reviewing your qualifications alongside our current openings, we regret to inform you that we will not be proceeding with your application. This was a highly competitive process, and the decision was not easy.

Please don't be discouraged - we encourage you to apply again in the future.

Thank you,
Kubernetes Talent Team",2,rejection
"Subject: Regarding Your Infrastructure Engineer Application

Hello Candidate,

Thank you for applying for the Infrastructure Engineer position at Apple. We enjoyed learning about your background.

After careful consideration, we've decided to move in a different direction for this role. This decision is not a reflection of your abilities - we simply found candidates whose experience was a closer match.

Best of luck with your job search!

Sincerely,
Brian
Apple",2,rejection
"Subject: Your Amazon order has shipped!

Hi Candidate,

Great news! Your order #123-4567890 has been shipped and is on its way.

Expected delivery: January 17, 2026
Tracking number: TRK123456789

Track your package at amazon.com/orders

Thanks for shopping with us!
Amazon Customer Service",3,not_job
"Subject: 🔥 50% OFF this weekend only!

Hi Candidate,

Don't miss out on our biggest sale of the year!

50% OFF on all electronics
Use code: MEGA50

Shop now before it's gone!

Terms apply. Valid until January 25, 2026.
MyStore.com",3,not_job
"Subject: Your Swiggy order is confirmed!

Hi Candidate,

Your order from Domino's Pizza has been confirmed!

Order ID: SW123456
Items: Margherita Pizza, Garlic Bread
Total: ₹599

Estimated delivery: 35-40 mins

Track your order in the Swiggy app.

Enjoy your meal!
Swiggy",3,not_job
"Subject: We're going a different direction - Airbnb

Hi Candidate,

I wanted to personally reach out regarding your application for Data Analyst at Airbnb.

Unfortunately, after much deliberation, we've decided not to proceed with your candidacy. This was a difficult decision given the strength of your application.

I'd be happy to keep your resume on file for future opportunities.

Best wishes,
Divya
Airbnb Talent Acquisition",2,rejection
"Subject: Your OTP for login

Your one-time password is: 847293

This OTP is valid for 10 minutes. Do not share with anyone.

If you didn't request this, please ignore.

SecureBank",3,not_job
"Subject: Thanks for applying! - Netflix

Hi Candidate,

Thank you for your interest in the Mobile Developer position at Netflix. We've received your application and wanted to confirm it's in our system.

We review every application carefully and will be in touch if we'd like to move forward.

Warm regards,
Amanda
Netflix HR Team",0,applied
"Subject: Interview Invitation - Data Analyst at FutureSoft

Hi Candidate,

Great news! We'd like to invite you to interview for the Data Analyst position at FutureSoft.

We were impressed by your background and would love to learn more about you. Please let us know your availability for a 30-minute phone screen this week.

Available times:
- Monday-Friday: 10am-4pm

Looking forward to speaking with you!

Best,
Rachel
FutureSoft Recruiting",1,interview
"Subject: Your subscription is expiring soon

Dear Candidate,

Your premium subscription will expire on January 20, 2026.

Renew now to continue enjoying:
- Unlimited access
- Ad-free experience
- Exclusive content

Renew for just $9.99/month.

StreamingService",3,not_job
"Subject: Application submitted successfully - HCL

Hello Candidate,

Your application for Solutions Architect at HCL has been received!

Here's what to expect:
1. Resume review by our talent team
2. Initial screening if qualified
3. Interview process (typically 3-4 rounds)

We'll keep you updated on your status.

Thanks,
HCL Careers",0,applied
"Subject: Thank you for your interest in Instacart

Hi Candidate,

We appreciate your interest in joining Instacart as a Machine Learning Engineer. 

Your application has been forwarded to the hiring team for review. If your background is a match, you can expect to hear from us within the next two weeks.

Best of luck,
Rachel
Recruiting Team, Instacart",0,applied
"Subject: Next Steps - Amazon Platform Engineer Interview

Dear Candidate,

Congratulations! After reviewing your application for Platform Engineer, we'd like to move forward with the interview process.

The next step is a technical phone screen with one of our engineers. This will be a 45-minute call covering your background and a coding exercise.

Please use this link to schedule: [Calendly Link]

Best regards,
Kevin
Amazon Talent Team",1,interview
"Subject: Your OTP for login

Your one-time password is: 847293

This OTP is valid for 10 minutes. Do not share with anyone.

If you didn't request this, please ignore.

SecureBank",3,not_job
"Subject: Order Confirmation - Flipkart

Hi Candidate,

Thank you for your order! Here are the details:

Order ID: OD123456789
Item: Wireless Headphones
Amount: ₹2,499

Your order will be delivered by January 30, 2026.

Happy Shopping!
Flipkart",3,not_job
"Subject: Transaction Alert - ICICI Bank

Dear Candidate,

A transaction of Rs. 1,299 has been debited from your account XXXX5678 at SWIGGY.

Available Balance: Rs. 23,456.78
Date: January 09, 2026

If not done by you, call 1800-XXX-XXXX immediately.

ICICI Bank",3,not_job
"Subject: Application Status - Data Engineer at InnovateTech

Dear Candidate,

We wanted to follow up regarding your application for Data Engineer at InnovateTech.

After reviewing your qualifications alongside our current openings, we regret to inform you that we will not be proceeding with your application. This was a highly competitive process, and the decision was not easy.

Please don't be discouraged - we encourage you to apply again in the future.

Thank you,
InnovateTech Talent Team",2,rejection
"Subject: Regarding Your Security Engineer Application

Hello Candidate,

Thank you for applying for the Security Engineer position at Oracle. We enjoyed learning about your background.

After careful consideration, we've decided to move in a different direction for this role. This decision is not a reflection of your abilities - we simply found candidates whose experience was a closer match.

Best of luck with your job search!

Sincerely,
John
Oracle",2,rejection
"Subject: Order Confirmation - Flipkart

Dear Candidate,

Thanks for your order! Here are the details:

Order ID: OD123456789
Item: Wireless Headphones
Amount: ₹2,499

Your order will be delivered by January 28, 2026.

Happy Shopping!
Flipkart",3,not_job
"Subject: Next Steps - Coinbase Software Engineer Interview

Hi Candidate,

Congratulations! After reviewing your application for Software Engineer, we'd like to move forward with the interview process.

The next step is a technical phone screen with one of our engineers. This will be a 45-minute call covering your background and a coding exercise.

Please use this link to schedule: [Calendly Link]

Best regards,
Michael
Coinbase Talent Team",1,interview
"Subject: Transaction Alert - ICICI Bank

Dear Candidate,

A transaction of Rs. 1,299 has been debited from your account XXXX5678 at SWIGGY.

Available Balance: Rs. 23,456.78
Date: February 05, 2026

If not done by you, call 1800-XXX-XXXX immediately.

ICICI Bank",3,not_job
"Subject: Weekly Tech News Digest

Hello Candidate,

Here's your weekly roundup of the top tech stories:

1. Apple announces new product launch
2. Google updates search algorithm
3. Microsoft's AI breakthrough

Click here to read more...

Unsubscribe | Update Preferences
TechNews Weekly",3,not_job
"Subject: Flight booking confirmation - IndiGo

Hi Candidate,

Your flight booking is confirmed!

PNR: ABC123
Flight: 6E-1234
Route: DEL → BLR
Date: January 27, 2026

Web check-in opens 48 hours before departure.

IndiGo Airlines",3,not_job
"Subject: Regarding Your Site Reliability Engineer Application

Hello Candidate,

Thank you for applying for the Site Reliability Engineer position at Redis Labs. We enjoyed learning about your background.

After careful consideration, we've decided to move in a different direction for this role. This decision is not a reflection of your abilities - we simply found candidates whose experience was a closer match.

Best of luck with your job search!

Sincerely,
Arun
Redis Labs",2,rejection
"Subject: Your Application to TCS

Hi Candidate,

Thank you for your interest in the Technical Program Manager role at TCS. We appreciate the time you invested in applying.

Unfortunately, we will not be moving forward with your application at this time. While your background is impressive, we've decided to pursue candidates with different experience for this particular role.

We wish you all the best in your career journey.

Best regards,
Amanda
TCS",2,rejection
"Subject: Application Status - QA Engineer at Adobe

Hi Candidate,

We wanted to follow up regarding your application for QA Engineer at Adobe.

After reviewing your qualifications alongside our current openings, we regret to inform you that we will not be proceeding with your application. This was a highly competitive process, and the decision was not easy.

Please don't be discouraged - we encourage you to apply again in the future.

Thank you,
Adobe Talent Team",2,rejection
"Subject: Update on Your Application - Meesho

Dear Candidate,

Thank you for taking the time to apply for the Product Designer position at Meesho and for your interest in joining our team.

After careful consideration, we have decided to move forward with other candidates whose experience more closely matches our current needs.

We encourage you to apply for future openings that match your skills. We wish you the best in your job search.

Sincerely,
Meesho Recruiting Team",2,rejection
"Subject: Application Status - Product Manager at DataDrive

Dear Candidate,

We wanted to follow up regarding your application for Product Manager at DataDrive.

After reviewing your qualifications alongside our current openings, we regret to inform you that we will not be proceeding with your application. This was a highly competitive process, and the decision was not easy.

Please don't be discouraged - we encourage you to apply again in the future.

Thank you,
DataDrive Talent Team",2,rejection
"Subject: Weekly Tech News Digest

Hi Candidate,

Here's your weekly roundup of the top tech stories:

1. Apple announces new product launch
2. Google updates search algorithm
3. Microsoft's AI breakthrough

Click here to read more...

Unsubscribe | Update Preferences
TechNews Weekly",3,not_job
"Subject: Thank you for applying to Twilio

Hi Candidate,

Thank you for your interest in Twilio and for applying to the Security Engineer position.

We have carefully reviewed your application and, unfortunately, have decided not to move forward at this time. We received many qualified applicants for this role and the competition was intense.

We appreciate your time and wish you success in your career.

Best,
Brian
Twilio HR",2,rejection
"Subject: Spotify - Application Update

Dear Candidate,

We appreciate your interest in joining Spotify as a Staff Software Engineer.

After thorough review, we have decided to pursue other candidates for this position. While we were impressed by your background, we felt other applicants were a closer fit for our immediate needs.

We encourage you to check our careers page for future opportunities.

Warm regards,
Spotify Recruiting",2,rejection
"Subject: Application submitted successfully - Acme Corp

Hello Candidate,

Your application for Automation Engineer at Acme Corp has been received!

Here's what to expect:
1. Resume review by our talent team
2. Initial screening if qualified
3. Interview process (typically 3-4 rounds)

We'll keep you updated on your status.

Thanks,
Acme Corp Careers",0,applied
"Subject: Thank you for applying to Upstox

Hi Candidate,

Thank you for applying to the Data Analyst position at Upstox! We have received your application and our team is currently reviewing it.

We appreciate your interest in joining our team. If your qualifications match our requirements, a member of our recruiting team will reach out to discuss next steps.

Best regards,
The Upstox Talent Team",0,applied
"Subject: Interview Invitation - Product Designer at Zomato

Hi Candidate,

Great news! We'd like to invite you to interview for the Product Designer position at Zomato.

We were impressed by your background and would love to learn more about you. Please let us know your availability for a 30-minute phone screen this week.

Available times:
- Monday-Friday: 10am-4pm

Looking forward to speaking with you!

Best,
Sneha
Zomato Recruiting",1,interview
"Subject: Application Received - Software Engineer at Adobe

Hi Candidate,

We've received your application for the Software Engineer role at Adobe. Thank you for your interest in joining our team!

Our recruiting team will review your application and get back to you if there's a potential match. Due to the high volume of applications, this process may take 2-3 weeks.

Cheers,
John
Talent Acquisition, Adobe",0,applied
"Subject: Your OTP for login

Your one-time password is: 847293

This OTP is valid for 10 minutes. Do not share with anyone.

If you didn't request this, please ignore.

SecureBank",3,not_job
"Subject: We're going a different direction - HCL

Hello Candidate,

I wanted to personally reach out regarding your application for Automation Engineer at HCL.

Unfortunately, after much deliberation, we've decided not to proceed with your candidacy. This was a difficult decision given the strength of your application.

I'd be happy to keep your resume on file for future opportunities.

Best wishes,
Michael
HCL Talent Acquisition",2,rejection
"Subject: Your application to Meta has been submitted

Hi Candidate,

Great news! Your application for Senior Software Engineer at Meta has been successfully submitted.

What happens next?
- Our team will review your profile
- If selected, you'll hear from us within 2 weeks
- You can track your application status in our portal

Thank you for considering Meta!

Best,
Meta Recruiting",0,applied
"Subject: Thanks for applying to Adobe

Hi Candidate,

Thanks for your interest in Adobe and for applying to the Frontend Developer position.

We have carefully reviewed your application and, unfortunately, have decided not to move forward at this time. We received many qualified applicants for this role and the competition was intense.

We appreciate your time and wish you success in your career.

Best,
Amanda
Adobe HR",2,rejection
"Subject: Weekly Tech News Digest

Hi Candidate,

Here's your weekly roundup of the top tech stories:

1. Apple announces new product launch
2. Google updates search algorithm
3. Microsoft's AI breakthrough

Click here to read more...

Unsubscribe | Update Preferences
TechNews Weekly",3,not_job
"Subject: New jobs for you on LinkedIn

Hi Candidate,

Based on your profile, we found some jobs you might be interested in:

- Software Engineer at Company A (100+ applicants)
- Developer at Company B (50+ applicants)
- Engineer at Company C (200+ applicants)

See all recommendations on LinkedIn

LinkedIn Jobs Team",3,not_job
"Subject: Your Swiggy order is confirmed!

Hello Candidate,

Your order from Domino's Pizza has been confirmed!

Order ID: SW123456
Items: Margherita Pizza, Garlic Bread
Total: ₹599

Estimated delivery: 35-40 mins

Track your order in the Swiggy app.

Enjoy your meal!
Swiggy",3,not_job
"Subject: Coding Challenge - FutureSoft Software Engineer

Hi Candidate,

Thank you for your interest in the Software Engineer position at FutureSoft!

As the next step in our hiring process, we'd like to invite you to complete a take-home coding challenge. 

Details:
- Duration: 2-3 hours
- Deadline: 5 days from today
- Language: Your choice

Please find the challenge at: [HackerRank Link]

Good luck!
FutureSoft Engineering Team",1,interview
"Subject: Your Amazon order has shipped!

Hi Candidate,

Great news! Your order #123-4567890 has been shipped and is on its way.

Expected delivery: February 06, 2026
Tracking number: TRK123456789

Track your package at amazon.com/orders

Thank you for shopping with us!
Amazon Customer Service",3,not_job
"Subject: We're going a different direction - Coinbase

Hi Candidate,

I wanted to personally reach out regarding your application for Full Stack Developer at Coinbase.

Unfortunately, after much deliberation, we've decided not to proceed with your candidacy. This was a difficult decision given the strength of your application.

I'd be happy to keep your resume on file for future opportunities.

Best wishes,
Michael
Coinbase Talent Acquisition",2,rejection
"Subject: Next Steps - Databricks UX Designer Interview

Dear Candidate,

Congratulations! After reviewing your application for UX Designer, we'd like to move forward with the interview process.

The next step is a technical phone screen with one of our engineers. This will be a 45-minute call covering your background and a coding exercise.

Please use this link to schedule: [Calendly Link]

Best regards,
Brian
Databricks Talent Team",1,interview
